,Movie_Name,year,runtime,genre,Rating,director,stars,Votes
904,Doctor Bakshi,2023,108,Crime,8.5,Saptaswa Basu,"['Parambrata Chattopadhyay', 'Subhasree Ganguly', 'Akshay Kapoor', 'Maahi Kar']",237
905,Headmaster,2022,120,Drama,8.6,Rajeev Nath,"['Babu Antony', 'Jagadish', 'Madhupal', 'Manju Pillai']",1167
906,Juliet 2,2023,95,Action,9.3,Virat B Gowda,"['Brinda Acharya', 'Kush Acharya', 'Roy Badiger', 'Ravi Kalabrahma']",463
907,Dukaan,2023,120,Drama,7.1,Siddharth Singh,"['Monika Panwar', 'Sikandar Kher', 'Vrajesh Hirjee', 'Monali Thakur']",3368
908,Vickida No Varghodo,2022,156,Comedy,8.1,Rahul Bhole,"['Malhar Thakar', 'Manasi Rachh', 'Monal Gajjar', 'Jhinal Belani']",3574
909,Kehvatlal Parivar,2022,135,Comedy,8.2,Vipul Mehta,"['Dhrumil Chauhan', 'Shraddha Dangar', 'Bhavya Gandhi', 'Neel Gangdani']",501
910,Akasha Veedullo,2022,146,Drama,7.8,Gautham Krishna.D,"['Mahaboob Basha', 'Harshita Gaur', 'Srikanth Iyengar', 'Gautham Krishna.D']",2029
911,Bull,2023,120,Action,7.1,Sangeeth Sivan,"['Sangeeth Sivan', 'Shahid Kapoor', 'Parth Siddhpura']",3368
912,Geetha,2022,120,Action,8.4,Viswa R Rao,"['Viswa R Rao', 'Hebah Patel', 'Sunil']",60
913,Yaar Mera Titliaan Warga,2022,110,Comedy,5.8,Vikas Vashisht,"['Karamjit Anmol', 'Baljit Singh Balli', 'Jeet Bhangu', 'Abhishek Bhardwaj']",393
914,Shadyantra,2022,90,Thriller,3.3,Ganesh Yadav,"['Hina Khan', 'Chandan Roy Sanyal', 'Kunaal Roy Kapur', 'Shruti Bapna']",130
915,Captain,2022,120,Action,4.5,Shakti Soundar Rajan,"['Arya', 'Aishwarya Lekshmi', 'Kavya Shetty', 'Simran']",1119
916,Christy,2023,141,Comedy,4.7,Alvin Henry,"['Malavika Mohanan', 'Mathew Thomas', 'Rajesh Madhavan', 'Joy Mathew']",2276
917,Sher Bagga,2022,151,Comedy,5.3,Jagdeep Sidhu,"['Ammy Virk', 'Sonam Bajwa', 'Nirmal Rishi', 'Kaka Kautki']",414
918,Aankh Micholi,2022,120,Comedy,7.1,Umesh Shukla,"['Paresh Rawal', 'Sharman Joshi', 'Abhimanyu Dasani', 'Mrunal Thakur']",3368
919,Tirandaj Shabor,2022,113,Mystery,6.2,Arindam Sil,"['Saswata Chatterjee', 'Subhrajit Dutta', 'Arindam Sil', 'Debjani Chatterjee']",716
920,Saachi,2023,118,Drama,9.9,Vivek Pothagoni,"['Geethika Rathan', 'Mulavirat Ashok Reddy', 'Sanjana Reddy', 'Chelly Swapna']",1223
921,The Storyteller,2022,116,Drama,7.5,Anant Mahadevan,"['Paresh Rawal', 'Adil Hussain', 'Revathi', 'Tannishtha Chatterjee']",12
922,Harikathe Alla Girikathe,2022,125,Comedy,6.6,Karan Ananth,"['Rachana Inder', 'Honnavalli Krishna', 'Anirudh Mahesh', 'Deepak Rai Panaje']",333
923,Maaveeran,2023,120,Action,7.1,Madonne Ashwin,"['Sivakarthikeyan', 'Aditi Shankar', 'Mysskin', 'Yogi Babu']",3368
924,Zombivli,2022,134,Comedy,6.7,Aditya Sarpotdar,"['Siddarth Jadhav', 'Vignesh Joshi', 'Janardan Kadam', 'Tushar Khair']",1461
925,Thaggedhe Le,2022,128,Crime,6.0,Srinivas Raju,"['Mahesh Achanta', 'Darbha Appaji Ambarisha', 'Naveen Chandra', 'Makrand Deshpande']",65
926,Commitment,2022,160,Drama,7.6,Lakshmikanth Chenna,"['Anveshi Jain', 'Padmaja Lanka', 'Tejaswi Madivada', 'Ramya Pasupuleti']",983
927,Anuragam,2023,141,Drama,9.1,Shahad Nilambur,"['Gautham Vasudev Menon', 'Johny Antony', 'Gouri Kishan', 'Aswin Jose']",578
928,Maheshum Marutiyum,2023,134,Comedy,5.0,Sethu,"['Mamta Mohandas', 'Asif Ali', 'Divya M. Nair', 'Vijay Babu']",1265
929,Appan,2022,129,Comedy,7.5,Maju,"['Sunny Wayne', 'Alencier Ley Lopez', 'Pauly Valsan', 'Ananya']",1056
930,Alone,2023,122,Thriller,3.6,Shaji Kailas,"['Mohanlal', 'Annie', 'Baiju', 'Nandu']",859
931,Vasantha Mullai,2023,108,Drama,5.7,Ramanan Purushothama,"['Bobby Simha', 'Kashmira Pardeshi', 'Sarath Babu', 'Gireesh Krish Nair']",1478
932,Rowdy Baby,2022,120,Romance,7.4,Epuru Krishna,"['Ravi Gowda', 'Divya Suresh', 'Kempegowda', 'Aruna Balraj']",424
933,Sonu Tane Mara Par Bharoso Nai Ke,2022,125,Comedy,5.5,Henil Gandhi,"['Malhar Thakar', 'Nijal Modi', 'Ragi Jani', 'Kalpana Gargekar']",215
934,Meghdoot,2022,148,Drama,7.8,Rahat Mahajan,"['Ritvik Tyagi', 'Ahalya Shetty', 'Raj Zutshi', 'Kapila Venu']",76
935,Dooradarshana,2023,120,Comedy,9.4,Sukesh Shetty,"['Pruthvi Ambaar', 'Ayaana', 'Huli Karthik', 'Suraj Comedy Khiladi']",1109
936,Yadha Yadha Hi,2023,131,Mystery,9.8,Ashok Teja,"['Avinash', 'Diganth', 'Haripriya', 'Manju Pavagada']",186
937,Belashuru,2022,140,Drama,7.0,Shiboprosad Mukherjee,"['Soumitra Chatterjee', 'Swatilekha Sengupta', 'Rituparna Sengupta', 'Aparajita Adhya']",672
938,EMI,2022,120,Drama,8.7,Jobi John,"['Shayi Shanker', 'Yami Sona', 'M.R. Gopakumar', 'Sunil Sukhada']",551
939,Wrong Way,2023,120,Horror,2.4,Salil Sand,"['Naveen Jagbir Sandhu', 'Shiva Dagar', 'Ankita Sharma', 'Gamya Wijayadasa']",12
940,Masand,2022,132,Action,9.2,Vikrant Sidhu,"['Rabbi Kandola', 'Nishawn Bhullar', 'Amrinder Billing', 'Simran Dhiman']",29
941,Vedikkettu,2023,158,Comedy,6.0,Bibin George,"['Aiswarya Anilkumar', 'Bibin George', 'Vishnu Unnikrishnan', 'Dhipu N. Baabu']",675
942,Escape,2022,107,Thriller,5.2,Sarshick Roshan,"['Gayathri Suresh', 'Sreevidya Mullachery', 'Arun Kumar', 'Santhosh Keezhattoor']",68
943,Route Map,2022,90,Comedy,4.4,Sooraj Sukumar Nair,"['Shaju K.S.', 'Sinseer', 'Gopukiran Sadhasivan', 'Anand Manmadhan']",17
944,Hawahawai,2022,120,Drama,5.8,Mahesh Tilekar,"['Vijay Andalkar', 'Prajakta Hanamghar', 'Siddarth Jadhav', 'Smita Jaykar']",13
945,Pinecone,2023,120,Drama,7.1,Onir,"['Surabhi Tiwari', 'Hanun Bawra', 'Vidur Sethi', 'Sahib Verma']",3368
946,Gangster Gangaraju,2022,132,Action,5.1,Eeshaan Suryaah,"['Aarudra', 'Ananya', 'Annapoorna', 'Laksh Chadalavada']",607
947,Jaggu Ki Lalten,2022,120,Drama,7.4,Vipin Kapoor,"['Rambir Aryam', 'Aakriti Bharti', 'Rajendra Bhatia', 'Biren Dang']",69
948,Clue,2022,111,Drama,8.0,Ramesh Rana,"['Pruthvi Shekhar', 'Sabeena Jasmine', 'Shubhangi Pant', 'Madhu Nambiar']",2040
949,Chittam Maharani,2022,125,Drama,6.7,Akula Kasi Viswanath,"['Yazurved Gurram', 'Rachana Inder', 'Sunil', 'Thulasi']",1906
950,Chakki,2022,100,Drama,8.6,Satish Munda,"['Rahul Bhat', 'Priya Bapat', 'Alka Amin', 'Neha Bam']",48
951,Viruman,2022,149,Action,4.9,M. Muthaiah,"['Arundhati', 'Manoj K. Bharathi', 'Manoj Bharathiraja', 'Ilavarasu']",2084
952,Tillu 2,2023,120,Comedy,7.1,Mallik Ram,"['Mallik Ram', 'Anupama Parameswaran', 'Raj Tirandasu', 'Sidhu Jonnalagadda']",3368
953,Perfume: Her Fragrance,2022,123,Drama,6.7,Haridas,"['Haridas', 'Kaniha', 'Prathap Pothen', 'Tini Tom']",32
954,Diary of the Death God,2023,120,Drama,7.1,Yash Kumar Mandaavi,"['Mahima Baranwal', 'Shivam Kumar', 'Subodh Mahto', 'Varun Suri']",3368
955,Made in Caravan,2023,103,Adventure,8.5,Jomy Kuriakose,"['Indrans', 'Annu Antony', 'Prijil J.R.', 'Mithun Ramesh']",7
956,Software Blues,2022,120,Comedy,5.7,Uma Shankar,"['Sreeram Nimmala', 'Bhawna Choudhary', 'Aryaman', 'Basha']",164
957,Backfire,2022,120,Mystery,7.1,Ashok K Mishra,"['Sandeepa Dhar', 'Karan Singh Grover', 'Kay Kay Menon', 'Neil Nitin Mukesh']",3368
958,Divorce,2023,124,Drama,9.4,Mini I G,"['Chandhunadh', 'Santhosh Keezhattoor', 'Sooraj Sukumar Nair', 'Sreekumar R Nair']",604
959,Rama Rao on Duty,2022,146,Action,5.7,Sarath Mandava,"['Ravi Teja', 'Divyansha Kaushik', 'Rajisha Vijayan', 'Venu Thottempudi']",1334
960,Es Jahano Door Kitte Chal Jindiye,2023,134,Drama,8.8,Uday Pratap Singh,"['Jass Bajwa', 'Neeru Bajwa', 'Kulwinder Billa', 'Gurpreet Ghuggi']",646
961,Phulrani,2023,142,Comedy,6.5,Vishwas Joshi,"['Vaishnavi Andhale', 'Subodh Bhave', 'Gaurav Ghatnekar', 'Vikram Gokhale']",593
962,Hadinelentu,2022,122,Drama,8.8,Prithvi Konanur,"['Sherlyn Bhosale', 'Neeraj Matthew', 'Rekha Kudligi', 'Bhavani Prakash']",41
963,Aashiqui,2022,122,Romance,9.1,Parag Patil,"['Parag Patil', 'Shyam', 'Amrapali Dubey', 'Khesari Lal Yadav']",62
964,Six-X,2022,51,Comedy,7.1,Ashish Bhatia,"['Alia', 'Sairaah Awasthi', 'Minnat Fatima', 'Bhavesh Kumar']",3368
965,Trikona,2022,125,Mystery,7.1,Chandrakantha,"['Suresh Heblikar', 'Lakshmi', 'Achyuth Kumar', 'Sudharani']",1154
966,Mr. King,2023,120,Drama,8.7,Sashidhar Chavali,"['Tanikella Bharani', 'S.S. Kanchi', 'Mirchi Kiran', 'Vennela Kishore']",2962
967,Bakasuran,2023,155,Action,6.3,Mohan G.,"['K. Selvaraghavan', 'Nataraja Subramanian', 'Radha Ravi', 'K. Rajan']",1073
968,Ekdam Kadak,2022,130,Comedy,7.9,Ganesh Shinde,"['Parth Bhalerao', 'Tanaji Galgunde', 'Gayatri Jadhav', 'Pranjali Kanzarkar']",17
969,Y,2022,152,News,9.4,Ajit Wadikar,"['Nitin Bansode', 'Mukta Barve', 'Omkar Govardhan', 'Rohit Kokate']",35
970,Darja,2022,130,Action,6.5,Saleem Malik,"['Anasuya Bharadwaj', 'Sunil', 'Aamani', 'Prudhviraj']",1970
971,Emuthi Puthi,2022,105,Comedy,8.7,Kulanandini Mahanta,"['Kenny Basumatary', 'Monisha Bhuyan', 'Monuj Borkotoky', 'Rubul Boro']",57
972,Aattral,2022,120,Action,4.1,K.L. Kannan,"['K.L. Kannan', 'Vamsi Krishna', 'Vidharth']",493
973,Kolla,2023,123,Thriller,7.1,Suraj Varma,"['Rajisha Vijayan', 'Priya Prakash Varrier', 'Vinay Forrt', 'Alencier Ley Lopez']",3368
974,Bhoot Uncle Tusi Great Ho,2022,120,Horror,7.7,K.C. Bokadia,"['Karamjit Anmol', 'Raj Babbar', 'Nav Bajwa', 'Ihana Dhillon']",127
975,Yaaran Da Rutbaa,2023,125,Action,6.3,Mandeep Benipal,"['Rahul Dev', 'Krishan Gachli', 'Dev Kharoud', 'Karanveer Khullar']",33
976,Therkathi Veeran,2022,149,Action,9.2,Saarath,"['Saarath', 'Anagha Sajeev', 'Ashok Kumar', 'Bharani']",6
977,Siya,2022,117,Drama,7.0,Manish Mundra,"['Stephen Alexander', 'Rudra Pratap Singh Chaudhary', 'Dev Chauhan', 'Madhvendra Jha']",245
978,Drama Single Shot,2022,133,Thriller,7.5,Aju Kizhumala,"['Jai Bala', 'Kavya Bellu', 'Charlie', 'Kishore Kumar G.']",8
979,Raundal,2023,147,Action,8.1,Gajanan Nana Padol,"['Bhausaheb Shinde', 'Neha Sonaawne', 'Ganesh Deshmukh', 'Surekha Dimbale']",180
980,Hondisi Bareyiri,2023,120,Drama,7.8,Ramenahalli Jagannatha,"['Anirudh Acharya', 'Shatamarshan Avinash', 'Yogesh Bhonsle', 'Mallikarjun Devaramane']",520
981,D3,2023,120,Crime,5.6,Balaaji,"['Prajin Padmanabhan', 'Vidya Pradeep', 'Rahul Madhav', 'Gayathiri Yuvaraj']",52
982,Mahi Mera Nikka Jeha,2022,132,Comedy,5.9,Satinder Singh Dev,"['Pukhraj Bhalla', 'Hashneen Chauhan', 'Karanvir Deol', 'Jaswinder Bhalla']",145
983,The Era of 1990,2023,120,Action,8.6,Shahid Kazmi,"['Veena Puthran Bangera', 'Aarti Bhagat', 'Mona Bhan', 'Rani Bhan']",38
984,Mamma the spirit,2022,120,Horror,5.8,Sunil Varma,"['Raj Agrawal', 'Mo Ansari', 'Tridev Lohiya', 'Rekha Mona Sarkar']",5
985,Abhijaan,2022,160,Drama,9.0,Parambrata Chattopadhyay,"['Soumitra Chatterjee', 'Jisshu Sengupta', 'Qaushiq Mukherjee', 'Rudranil Ghosh']",160
986,Rowdy Rocky,2022,120,Action,7.3,Ramana Mogili,"['Mani Bhattacharya', 'Sanjay Mahanand', 'Pradeep Pandey', 'Rajkumar R. Pandey']",9
987,Aquarium,2022,95,Crime,3.8,Deepesh T,"['Honey Rose', 'Sunny Wayne', 'V.K. Prakash', 'Sabu Cyril']",38
988,Chandramukhi,2022,164,Drama,7.3,Prasad Oak,"['Mohan Agashe', 'Amruta Khanvilkar', 'Prajakta Mali', 'Radha Sagar']",634
989,Boomerang,2023,123,Comedy,3.9,Manu Sudhakaran,"['Samyuktha Menon', 'Shine Tom Chacko', 'Chemban Vinod Jose', 'Baiju']",729
990,Kalyanam Kamaneeyam,2023,106,Comedy,6.0,Anil kumar Aalla,"['Santosh Sobhan', 'Priya Bhavani Shankar', 'Devi Prasad', 'Pavitra Lokesh']",299
991,Raktbeej,2022,121,Drama,7.8,Hardik Pareekh,"['Denisha Ghumra', 'Nakshraaj', 'Nisarg Trivedi', 'Tarjanee Bhadla']",90
992,Chakkar,2022,128,Crime,6.0,Yasir Nawaz,"['Shamoon Abbasi', 'Aanand Ajay', 'Mehmood Aslam', 'Ahmed Hassan']",93
993,Veyil,2022,157,Drama,6.1,Sarath Menon,"['Shane Nigam', 'Suraj Venjaramoodu', 'Shine Tom Chacko', 'Inis Ali']",514
994,7 Days 6 Nights,2022,101,Romance,6.3,M.S. Raju,"['Sumanth Ashwin', 'Meher Chahal', 'Rohan', 'Kritika Shetty']",58
995,8/12 Binay Badal Dinesh,2022,98,Drama,8.2,Arun Roy,"['Sushnato Bhattacharjee', 'Sabyasachi Chakrabarty', 'Anuska Chakraborty', 'Saswata Chatterjee']",222
996,Varaal,2022,120,Thriller,4.9,Kannan Thamarakkulam,"['Anoop Menon', 'Sunny Wayne', 'Renji Panicker', 'Saikumar']",1046
997,Chhatrapati Tararani,2022,120,Drama,9.0,Rahul Janardan Jadhav,"['Rahul Janardan Jadhav', 'Sonalee Kulkarni']",10
998,Monster,2022,135,Action,4.4,Vysakh,"['Mohanlal', 'Lakshmi Manchu', 'Johny Antony', 'Nandu Poduval']",2933
999,The Vaccine War,2023,120,Drama,7.1,Vivek Agnihotri,"['Anupam Kher', 'Nana Patekar', 'Sapthami Gowda', 'Pallavi Joshi']",3368
1000,Raado,2022,142,Thriller,8.9,Krishnadev Yagnik,"['Hiten Kumar', 'Yash Soni', 'Hitu Kanodia', 'Pratik Nanda']",884
1001,Get Together,2023,120,Drama,7.1,Sachin Dhotre,"['Eknath Gite', 'Sanjana Kale', 'Trisha Kamlakar', 'Mitali Koli']",3368
1002,King Fish,2022,122,Drama,4.4,Anoop Menon,"['Ranjith', 'Anoop Menon', 'Durga Krishna', 'Niranjana Anoop']",238
1003,Goldfish,2022,103,Drama,7.1,Pushan Kripalani,"['Kalki Koechlin', 'Shanaya Rafaat', 'Gordon Warnecke', 'Deepti Naval']",3368
1004,Dehati Disco,2022,122,Comedy,5.7,Manoj Sharma,"['Ganesh Acharya', 'Ravi Kishan', 'Manoj Joshi', 'Rajesh Sharma']",65
1005,Chinna Sharma,2022,120,Drama,7.1,Sanjay Shastri,"['Heena Khan', 'Mantosh Kumar', 'Pooja Mathur', 'Subhash Mishra']",3368
1006,Bad Manners,2023,120,Action,7.1,Duniya Soori,"['Rachita Ram', 'Niranjan', 'Poornachandra Mysuru', 'Abishek Ambareesh']",3368
1007,Manto Remix,2022,86,Drama,7.1,Shrivas Nydu,"['Bobby Vats', 'Kanchan Awasthi', 'Mrinalini', 'Anaya Soni']",3368
1008,Rathasaatchi,2022,120,Thriller,6.4,Rafiq Ismail,"['Kanna Ravi', 'Aaru Bala', 'Master Kalyan', 'Harish Kumar']",719
1009,Mar Dare Maya Ma,2022,147,Drama,8.6,Manish Manikpuri,"['Anuj Sharma', 'Lipsa Mishra', 'Kranti Dixit', 'Yogesh Agrawal']",46
1010,Raavan,2022,138,Action,6.7,MN Raj,"['Jeet', 'Lahoma Bhattacharya', 'Tanushree Chakraborty', 'Imam Hossain Saju']",2122
1011,120db Dhwani,2022,116,Crime,8.6,NagaDurgaRaoSana,"['VinayPanigrahi', 'SwathiMandi', 'TrinadhVarmaKalidindi', 'RavindraReddy']",1047
1012,Devil,2022,120,Action,7.1,Naveen Medaram,"['Mark Bennington', 'Nandamuri Kalyan Ram', 'Edward Sonnenblick', ""Jahid D'cruz""]",3368
1013,Firrkie,2023,145,Thriller,7.1,Ashok K Mishra,"['Jackie Shroff', 'Neil Nitin Mukesh', 'Kay Kay Menon', 'Karan Singh Grover']",3368
1014,Varnapatala,2022,115,Drama,9.0,Chethan Mundadi,"['Suresh Heblikar', 'Vila Itla', 'Mani', 'Arjun Nagarkar']",24
1015,Sab Fadey Jaange,2023,125,Thriller,7.2,Paramjit Singh,"['Harish Verma', 'Hashneen Chauhan', 'Rajbir Dhillon', 'Honey Mattu']",11
1016,Lioness,2022,120,Drama,7.1,Kajri Babbar,"['Aditi Rao Hydari', 'Leon Ockenden', 'Prateik Babbar', 'Paige Sandhu']",3368
1017,Pellikuturu Party,2022,120,Comedy,7.9,Aparna Malladi,"['Prince Cecil', 'Aneesha Dama', 'Arjun Kalyan', 'Allmatti Nani Naveen']",1877
1018,Adrishyam,2022,123,Drama,5.1,Zac Harriss,"['Joju George', 'Narain', 'Sharafudheen', 'Munishkanth']",686
1019,Chuhiya,2022,120,Drama,9.1,Hyder Kazmi,"['Hyder Kazmi', 'Onkar Das Manikpuri', 'Anupama Prakash', 'Akshay Verma']",27
1020,Tufang,2023,122,Action,7.1,Dheeraj Rattan,"['Guri', 'Rukshar Dhillon', 'Jagjeet Sandhu', 'Karanveer Khullar']",3368
1021,Triple Riding,2022,153,Comedy,4.8,Sri Mahesh Gowda,"['Ganesh', 'Aishwarya', 'Nammavaru Ambarish', 'Panne Doddi Anand']",140
1022,Window Seat,2022,120,Crime,6.4,Sheetal Shetty,"['Nirup Bhandari', 'Sanjana Anand', 'Amrutha Iyengar', 'P. Ravi Shankar']",668
1023,BhauBali,2022,128,Comedy,7.0,Sameer Patil,"['Anand Alkunte', 'Rajan Bhise', 'Ajit Bhure', 'Priyadarshini Indalkar']",7
1024,Sri Raghupati,2023,149,Action,7.1,Suvrat Kakoti,"['Ravi Sharma', 'Preety Kongana', 'Priyam Pallabee', 'Siddhartha Sharma']",3368
1025,100%,2022,120,Comedy,7.1,Sajid Khan,"['Nora Fatehi', 'Riteish Deshmukh', 'Shehnaaz Gill', 'Sahil Chaudhary']",3368
1026,The Slam Book,2023,110,Romance,7.1,Pranjal Gayari,"['Bibhuti Bhushan Hazarika', 'Nirupom Saikia', 'Shreshtha B. Chowdhury', 'Raj Dutta']",3368
1027,Master Anshuman,2023,120,Mystery,9.2,Sagnik Chatterjee,"['Som Chattopadhyay', 'Rajatava Dutt', 'Supriyo Dutta', 'Aritra Ganguly']",18
1028,Sundari Gardens,2022,111,Romance,5.8,Charlie Davis,"['Aparna Balamurali', 'Neeraj Madhav', 'Lakshmi Menon', 'Jude Anthany Joseph']",461
1029,Gadad Andhar,2023,122,Drama,6.0,Pradnyesh Kadam,"['Jay Dudhane', 'Akash Kumbhar', 'Neha Mahajan', 'Chetan Mule']",154
1030,Modi Ji Ki Beti,2022,104,Comedy,6.9,Eddy Singh,"['Rajveer Ahuja', 'Tarun Khanna', 'Vikram Kochhar', 'Avani Modi']",4142
1031,Cheppalani Undhi,2022,142,Action,5.8,Arun Barathi L,"['Mohammad Ali', 'Raghu Babu', 'Tanikella Bharani', 'Rajeev Kanakala']",3169
1032,Single Salma,2023,120,Comedy,7.1,Nachiket Samant,"['Huma Qureshi', 'Sunny Singh', 'Shreyas Talpade', 'Aadya']",3368
1033,Pondicherry,2022,113,Drama,7.3,Sachin Kundalkar,"['Sai Tamhankar', 'Vaibhav Tatwawadi', 'Amruta Khanvilkar', 'Neena Kulkarni']",128
1034,Woh 3 Din,2022,120,Drama,4.3,Raaj Aashoo,"['Parnika Chandak', 'Shobha Gavane', 'Thulla Khan', 'Ayush Kumar']",191
1035,Follower,2023,100,Drama,6.7,Harshad Nalawade,"['Sudip Bilawar', 'Shalini Chougule', 'Atul Deshmukh', 'Amit Devrushi']",15
1036,Chor Bazaar,2022,133,Action,4.4,B. Jeevan Reddy,"['Gehna Sippy', 'Namrita Malla', 'Bhanu Prakash', 'Akash Puri']",206
1037,Kudimahaan,2023,120,Drama,9.6,N Prakash,"['Suresh Chakravarthi', 'Kathiravan', 'Namo Narayana', 'Honest Raj']",42
1038,Woh Ladki Hai Kahaan,2023,120,Comedy,7.1,Arshad Syed,"['Taapsee Pannu', 'Pratik Gandhi', 'Prateik Babbar', 'Pyarali Nayani']",3368
1039,Petromax,2022,134,Comedy,5.2,Vijaya Prasad,"['Sudha Belawadi', 'Haripriya', 'Achyuth Kumar', 'Nagabhushana']",150
1040,Lalitham Sundharam,2022,120,Comedy,6.2,Madhu Warrier,"['Rahul CB', 'Saiju Kurup', 'Biju Menon', 'Anu Mohan']",2084
1041,Thank You,2022,126,Drama,6.0,Vikram K. Kumar,"['Raashi Khanna', 'Naga Chaitanya Akkineni', 'Prakash Raj', 'Avika Gor']",1352
1042,Djinn,2022,123,Comedy,6.2,Sidharth Bharathan,"['Shine Tom Chacko', 'Soubin Shahir', 'Sharafudheen', 'K.P.A.C. Lalitha']",275
1043,Veyi Subhamulu Kalugu Neeku,2022,140,Action,1.8,Rathod Raams,"['Jabardasth Appalarao', 'R.J. Hemant', 'Srikanth Iyengar', 'Duvvasi Mohan']",2110
1044,Main Raj Kapoor Ho Gaya,2023,120,Drama,9.2,Manav Sohal,"['Shravani Goswami', 'Anant Jog', 'Harshita Kashyap', 'Arshin Mehta']",573
1045,Pappa,2022,120,Thriller,7.1,Unni Mukundan,"['Unni Mukundan', 'Sreenivasan', 'Saiju Kurup', 'Kalabhavan Shajohn']",3368
1046,21 Divas,2023,120,Comedy,9.2,Kush Banker,"['Maulik Nayak', 'Aarjav Trivedi', 'Pooja Jhaveri', 'Raju Barot']",568
1047,Sirf Ek,2022,119,Crime,7.7,Rahul Panshikar,"['Mahesh Saini', 'Paranjape Ashutosh', 'Sujeet Deshpande', 'Devanshi Dhamankar']",9
1048,Trivikrama,2022,151,Comedy,7.5,Sahana H.S.,"['Vikram Ravichandran', 'Akshara Gowda', 'V. Jayaprakash', 'Akanksha Sharma']",1103
1049,Vichithiran,2022,121,Crime,6.5,M. Padmakumar,"['Bhanu', 'Sudha Chandran', 'Charukesh', 'Aarti Desai']",236
1050,Bommala Koluvu,2022,120,Crime,9.3,Subbu Vedula,"['Hrishikesh', 'Yasasree Ravella', 'Malavika Satheesan', 'Priyanka Sharma']",1752
1051,Sunday,2022,120,Drama,7.1,Anubhuti Kashyap,"['Angira Dhar', 'Janhvi Kapoor', 'Ayushmann Khurrana', 'Parth Siddhpura']",3368
1052,Dear Death,2022,131,Drama,7.8,Prem Kumar,"['Prem Kumar', 'Jayakumar Jayaseelan', 'Sathish Nagarajan', 'Santhosh Prathap']",17
1053,Kidnap,2022,120,Thriller,9.3,Pramod Mohan,"['Pramod Mohan', 'Arun Sagara', 'Firoz Khan', 'Dhanisha']",91
1054,A Holy Conspiracy,2022,143,Drama,7.2,Saibal Mitra,"['Soumitra Chatterjee', 'Sraman Chatterjee', 'Amrita Chattopadhyay', 'Biplab Dasgupta']",51
1055,Hidimbha,2023,120,Action,7.1,Aneel Kanneganti,"['Sahithi Avancha', 'Ashwin Babu', 'Rajeev Kanakala', 'Pramodini']",3368
1056,Kinnerasani,2022,80,Drama,7.2,Ramana Teja,"['Mahati Bhikshu', 'Kalyaan Dhev', 'Lavanya Reddy', 'Shriya Tyagi']",98
1057,Critical Keertanegalu,2022,129,Comedy,6.8,Kumaar L,"['Yashas Abhi', 'Aishwarya', 'Apoorva', 'Aruna Balraj']",675
1058,Camera Error,2022,120,Horror,8.9,Agaran,"['Agaran', 'Sudhir Reddy Gujjula', 'Prabakar', 'Harini Prasanna']",8
1059,Mr. Tarak,2022,120,Crime,5.4,Ramesh Veebudhi,"['Taraka Ratna Ramarao Nandamuri', 'Shara', 'Ravi Varma', 'Sameer']",44
1060,Kolambi,2023,131,Drama,8.6,Rajeev Kumar,"['Baiju', 'P. Balachandran', 'Jayakrishnan', 'G. Suresh Kumar']",56
1061,Kolkata Chalantika,2022,120,Drama,8.9,Pavel,"['Aparajita Adhya', 'Biswarup Biswas', 'Anirban Chakraborty', 'Satabdi Chakraborty']",942
1062,Divit,2023,120,Drama,7.1,Ayush Kulshrestha,"['Kanika Kukreti', 'Arpit Kumar', 'Shivam Ramani', 'Aman Sharma']",3368
1063,Hridpindo,2022,120,Romance,7.1,Shiladitya Moulik,"['Shiladitya Moulik', 'Prantik Banerjee', 'Arpita Chatterjee', 'Shaheb Chattopadhyay']",3368
1064,Meri Awas Suno,2022,130,Drama,6.0,Prajesh Sen,"['Jayasurya', 'Manju Warrier', 'Shivada Nair', 'Madhavan']",450
1065,The Underbug,2023,68,Horror,7.1,Shujaat Saudagar,"['Shujaat Saudagar', 'Hussain Dalal', 'Areenah Fatima', 'Ali Fazal']",3368
1066,Murder at Koh E Fiza,2022,120,Crime,4.0,Diwakar Naik,"['Diwakar Naik', 'Shreya Narayan', 'Aditya.N. Sharma']",22
1067,Umbrella,2023,120,Romance,7.1,Manoj Vishe,"['Neha Bam', 'Hemal Ingle', 'Suhita Thatte', 'Arun Nalawade']",3368
1068,Sasanasabha,2022,128,Drama,4.7,Venu Madikanti,"['Indrasena', 'Aishwarya Raj Bhakuni', 'Sonia Agarwal', 'Rajendra Prasad']",508
1069,Zindagi Shatranj Hai,2023,84,Thriller,6.5,Dushyant Pratap Singh,"['Bruna Abdullah', 'Shawar Ali', 'Ekta Jain', 'Rajkumar Kanojia']",1083
1070,Veetla Vishesham,2022,130,Comedy,6.9,RJ Balaji,"['RJ Balaji', 'Sathyaraj', 'Urvashi', 'Aparna Balamurali']",931
1071,Binary,2023,120,Thriller,8.9,Jasik Ali,"['Kailash', 'Joy Mathew', 'Aneesh Menon', 'Nirmal Palazhi']",17
1072,Raajahyogam,2022,145,Comedy,6.0,Ram Ganpati,"['Sai Ronak', 'Ankita Saha', 'Bismi Naas', 'Ajay Ghosh']",66
1073,Jackson Halt,2023,121,Crime,9.7,Nitin Chandra,"['Nitin Chandra', 'Durgesh Kumar', 'Abhishek Nishchal', 'Rambahadur Renu']",178
